run_id,trainer_type,dataset,model,L,bond_dim,ridge,init_strength,reduction_factor,seed,success,singular,oom_error,val_quality,train_quality,best_epoch,output_path,timestamp
ntn_realstate_LMPO2_L4_bd8_rg5_init0.1_s32874_rf0.3,ntn,realstate,LMPO2,4,8,5,0.1,,32874,True,False,False,0.48252329686553685,0.6277312855089907,19,outputs/ntn/realstate/LMPO2_rg5_init0.1/L4_bd8_seed32874_rf0.3_bondmpo1,2026-04-28T21:04:56
ntn_realstate_LMPO2_L4_bd8_rg5_init0.1_s47311_rf0.9,ntn,realstate,LMPO2,4,8,5,0.1,,47311,True,False,False,0.4880692959181182,0.6348912889587719,19,outputs/ntn/realstate/LMPO2_rg5_init0.1/L4_bd8_seed47311_rf0.9_bondmpo1,2026-04-28T21:07:33
ntn_realstate_LMPO2_L3_bd12_rg5_init0.1_s10090_rf0.9,ntn,realstate,LMPO2,3,12,5,0.1,,10090,True,False,False,0.4746157175237812,0.6329407167742684,19,outputs/ntn/realstate/LMPO2_rg5_init0.1/L3_bd12_seed10090_rf0.9_bondmpo1,2026-04-28T21:06:59
ntn_realstate_LMPO2_L4_bd12_rg5_init0.1_s10090_rf0.9,ntn,realstate,LMPO2,4,12,5,0.1,,10090,True,False,False,0.48040688928923103,0.6348139775593424,19,outputs/ntn/realstate/LMPO2_rg5_init0.1/L4_bd12_seed10090_rf0.9_bondmpo1,2026-04-28T21:07:43
ntn_realstate_LMPO2_L4_bd8_rg5_init0.1_s10090_rf0.5,ntn,realstate,LMPO2,4,8,5,0.1,,10090,True,False,False,0.49392426635059394,0.6368823481054963,19,outputs/ntn/realstate/LMPO2_rg5_init0.1/L4_bd8_seed10090_rf0.5_bondmpo1,2026-04-28T21:06:05
ntn_realstate_LMPO2_L3_bd4_rg5_init0.1_s47311_rf0.9,ntn,realstate,LMPO2,3,4,5,0.1,,47311,True,False,False,0.47665679727462484,0.6332183827314295,18,outputs/ntn/realstate/LMPO2_rg5_init0.1/L3_bd4_seed47311_rf0.9_bondmpo1,2026-04-28T21:06:37
ntn_realstate_LMPO2_L4_bd12_rg5_init0.1_s47303_rf0.3,ntn,realstate,LMPO2,4,12,5,0.1,,47303,True,False,False,0.4868686744304598,0.6327106461759757,19,outputs/ntn/realstate/LMPO2_rg5_init0.1/L4_bd12_seed47303_rf0.3_bondmpo1,2026-04-28T21:05:14
ntn_realstate_LMPO2_L4_bd4_rg5_init0.1_s10090_rf0.3,ntn,realstate,LMPO2,4,4,5,0.1,,10090,True,False,False,0.48811253410266875,0.6371382851309243,19,outputs/ntn/realstate/LMPO2_rg5_init0.1/L4_bd4_seed10090_rf0.3_bondmpo1,2026-04-28T21:04:41
ntn_realstate_LMPO2_L3_bd8_rg5_init0.1_s47311_rf0.3,ntn,realstate,LMPO2,3,8,5,0.1,,47311,True,False,False,0.47679707339773536,0.6318462715360198,19,outputs/ntn/realstate/LMPO2_rg5_init0.1/L3_bd8_seed47311_rf0.3_bondmpo1,2026-04-28T21:04:20
ntn_realstate_LMPO2_L4_bd12_rg5_init0.1_s32874_rf0.5,ntn,realstate,LMPO2,4,12,5,0.1,,32874,True,False,False,0.4926437196754472,0.6371557904280827,19,outputs/ntn/realstate/LMPO2_rg5_init0.1/L4_bd12_seed32874_rf0.5_bondmpo1,2026-04-28T21:06:22
ntn_realstate_LMPO2_L4_bd12_rg5_init0.1_s47311_rf0.9,ntn,realstate,LMPO2,4,12,5,0.1,,47311,True,False,False,0.4790706683196463,0.6349057519707193,19,outputs/ntn/realstate/LMPO2_rg5_init0.1/L4_bd12_seed47311_rf0.9_bondmpo1,2026-04-28T21:07:51
ntn_realstate_LMPO2_L4_bd8_rg5_init0.1_s42_rf0.9,ntn,realstate,LMPO2,4,8,5,0.1,,42,True,False,False,0.48852759201471185,0.6354076014522896,19,outputs/ntn/realstate/LMPO2_rg5_init0.1/L4_bd8_seed42_rf0.9_bondmpo1,2026-04-28T21:07:25
ntn_realstate_LMPO2_L3_bd12_rg5_init0.1_s42_rf0.9,ntn,realstate,LMPO2,3,12,5,0.1,,42,True,False,False,0.4795261022132976,0.63451180084464,17,outputs/ntn/realstate/LMPO2_rg5_init0.1/L3_bd12_seed42_rf0.9_bondmpo1,2026-04-28T21:06:54
ntn_realstate_LMPO2_L4_bd8_rg5_init0.1_s42_rf0.5,ntn,realstate,LMPO2,4,8,5,0.1,,42,True,False,False,0.49296975936012455,0.6368380347100528,19,outputs/ntn/realstate/LMPO2_rg5_init0.1/L4_bd8_seed42_rf0.5_bondmpo1,2026-04-28T21:06:03
ntn_realstate_LMPO2_L3_bd8_rg5_init0.1_s42_rf0.5,ntn,realstate,LMPO2,3,8,5,0.1,,42,True,False,False,0.4756172084339383,0.6335619726241214,18,outputs/ntn/realstate/LMPO2_rg5_init0.1/L3_bd8_seed42_rf0.5_bondmpo1,2026-04-28T21:05:27
ntn_realstate_LMPO2_L3_bd12_rg5_init0.1_s32874_rf0.5,ntn,realstate,LMPO2,3,12,5,0.1,,32874,True,False,False,0.47306810870143656,0.6335285562376465,19,outputs/ntn/realstate/LMPO2_rg5_init0.1/L3_bd12_seed32874_rf0.5_bondmpo1,2026-04-28T21:05:43
ntn_realstate_LMPO2_L4_bd8_rg5_init0.1_s42_rf0.3,ntn,realstate,LMPO2,4,8,5,0.1,,42,True,False,False,0.48465476386767137,0.626237278982744,19,outputs/ntn/realstate/LMPO2_rg5_init0.1/L4_bd8_seed42_rf0.3_bondmpo1,2026-04-28T21:04:51
ntn_realstate_LMPO2_L3_bd12_rg5_init0.1_s42_rf0.3,ntn,realstate,LMPO2,3,12,5,0.1,,42,True,False,False,0.48454221290191424,0.635303655358666,19,outputs/ntn/realstate/LMPO2_rg5_init0.1/L3_bd12_seed42_rf0.3_bondmpo1,2026-04-28T21:04:24
ntn_realstate_LMPO2_L4_bd8_rg5_init0.1_s10090_rf0.3,ntn,realstate,LMPO2,4,8,5,0.1,,10090,True,False,False,0.47715227730787535,0.6358695499187974,19,outputs/ntn/realstate/LMPO2_rg5_init0.1/L4_bd8_seed10090_rf0.3_bondmpo1,2026-04-28T21:04:53
ntn_realstate_LMPO2_L3_bd8_rg5_init0.1_s47303_rf0.9,ntn,realstate,LMPO2,3,8,5,0.1,,47303,True,False,False,0.47750443690701705,0.632414839476743,18,outputs/ntn/realstate/LMPO2_rg5_init0.1/L3_bd8_seed47303_rf0.9_bondmpo1,2026-04-28T21:06:51
ntn_realstate_LMPO2_L4_bd12_rg5_init0.1_s47311_rf0.5,ntn,realstate,LMPO2,4,12,5,0.1,,47311,True,False,False,0.4934534038335552,0.6388626796850212,18,outputs/ntn/realstate/LMPO2_rg5_init0.1/L4_bd12_seed47311_rf0.5_bondmpo1,2026-04-28T21:06:25
ntn_realstate_LMPO2_L4_bd8_rg5_init0.1_s47311_rf0.3,ntn,realstate,LMPO2,4,8,5,0.1,,47311,True,False,False,0.47536068197459724,0.6363459777163252,19,outputs/ntn/realstate/LMPO2_rg5_init0.1/L4_bd8_seed47311_rf0.3_bondmpo1,2026-04-28T21:04:59
ntn_realstate_LMPO2_L3_bd12_rg5_init0.1_s32874_rf0.3,ntn,realstate,LMPO2,3,12,5,0.1,,32874,True,False,False,-1.6866290700519189,-0.6810618521633787,5,outputs/ntn/realstate/LMPO2_rg5_init0.1/L3_bd12_seed32874_rf0.3_bondmpo1,2026-04-28T21:04:29
ntn_realstate_LMPO2_L3_bd12_rg5_init0.1_s47311_rf0.9,ntn,realstate,LMPO2,3,12,5,0.1,,47311,True,False,False,0.4777122751778059,0.6331239193926665,18,outputs/ntn/realstate/LMPO2_rg5_init0.1/L3_bd12_seed47311_rf0.9_bondmpo1,2026-04-28T21:07:05
ntn_realstate_LMPO2_L3_bd12_rg5_init0.1_s47311_rf0.5,ntn,realstate,LMPO2,3,12,5,0.1,,47311,True,False,False,0.4787321474095002,0.6312834412137387,12,outputs/ntn/realstate/LMPO2_rg5_init0.1/L3_bd12_seed47311_rf0.5_bondmpo1,2026-04-28T21:05:45
ntn_realstate_LMPO2_L4_bd12_rg5_init0.1_s32874_rf0.9,ntn,realstate,LMPO2,4,12,5,0.1,,32874,True,False,False,0.4845045691908225,0.6377444456221487,19,outputs/ntn/realstate/LMPO2_rg5_init0.1/L4_bd12_seed32874_rf0.9_bondmpo1,2026-04-28T21:07:47
ntn_realstate_LMPO2_L3_bd4_rg5_init0.1_s47311_rf0.3,ntn,realstate,LMPO2,3,4,5,0.1,,47311,True,False,False,0.48785807675431825,0.6314503244569827,19,outputs/ntn/realstate/LMPO2_rg5_init0.1/L3_bd4_seed47311_rf0.3_bondmpo1,2026-04-28T21:04:08
ntn_realstate_LMPO2_L4_bd8_rg5_init0.1_s47303_rf0.3,ntn,realstate,LMPO2,4,8,5,0.1,,47303,True,False,False,0.4822471757896202,0.6246553280725291,19,outputs/ntn/realstate/LMPO2_rg5_init0.1/L4_bd8_seed47303_rf0.3_bondmpo1,2026-04-28T21:05:01
ntn_realstate_LMPO2_L3_bd4_rg5_init0.1_s47303_rf0.3,ntn,realstate,LMPO2,3,4,5,0.1,,47303,True,False,False,0.47916690544274143,0.6270867719334632,19,outputs/ntn/realstate/LMPO2_rg5_init0.1/L3_bd4_seed47303_rf0.3_bondmpo1,2026-04-28T21:04:11
ntn_realstate_LMPO2_L3_bd12_rg5_init0.1_s42_rf0.5,ntn,realstate,LMPO2,3,12,5,0.1,,42,True,False,False,0.4740700772482074,0.6335955839884774,19,outputs/ntn/realstate/LMPO2_rg5_init0.1/L3_bd12_seed42_rf0.5_bondmpo1,2026-04-28T21:05:38
ntn_realstate_LMPO2_L3_bd4_rg5_init0.1_s32874_rf0.5,ntn,realstate,LMPO2,3,4,5,0.1,,32874,True,False,False,0.4717834157955192,0.6335953671658154,19,outputs/ntn/realstate/LMPO2_rg5_init0.1/L3_bd4_seed32874_rf0.5_bondmpo1,2026-04-28T21:05:21
ntn_realstate_LMPO2_L3_bd8_rg5_init0.1_s47311_rf0.5,ntn,realstate,LMPO2,3,8,5,0.1,,47311,True,False,False,0.4777320622860127,0.6206344771328165,4,outputs/ntn/realstate/LMPO2_rg5_init0.1/L3_bd8_seed47311_rf0.5_bondmpo1,2026-04-28T21:05:33
ntn_realstate_LMPO2_L4_bd4_rg5_init0.1_s10090_rf0.9,ntn,realstate,LMPO2,4,4,5,0.1,,10090,True,False,False,0.4868804517429256,0.63300823652341,19,outputs/ntn/realstate/LMPO2_rg5_init0.1/L4_bd4_seed10090_rf0.9_bondmpo1,2026-04-28T21:07:14
ntn_realstate_LMPO2_L4_bd8_rg5_init0.1_s32874_rf0.5,ntn,realstate,LMPO2,4,8,5,0.1,,32874,True,False,False,0.49150302101328736,0.6370759080050499,19,outputs/ntn/realstate/LMPO2_rg5_init0.1/L4_bd8_seed32874_rf0.5_bondmpo1,2026-04-28T21:06:08
ntn_realstate_LMPO2_L4_bd12_rg5_init0.1_s47303_rf0.9,ntn,realstate,LMPO2,4,12,5,0.1,,47303,True,False,False,0.4850066440288471,0.6363874126888931,19,outputs/ntn/realstate/LMPO2_rg5_init0.1/L4_bd12_seed47303_rf0.9_bondmpo1,2026-04-28T21:07:55
ntn_realstate_LMPO2_L4_bd4_rg5_init0.1_s47303_rf0.5,ntn,realstate,LMPO2,4,4,5,0.1,,47303,True,False,False,0.48796988477933223,0.6331551575496139,19,outputs/ntn/realstate/LMPO2_rg5_init0.1/L4_bd4_seed47303_rf0.5_bondmpo1,2026-04-28T21:06:00
ntn_realstate_LMPO2_L3_bd8_rg5_init0.1_s10090_rf0.3,ntn,realstate,LMPO2,3,8,5,0.1,,10090,True,False,False,0.4748566170030878,0.632828978985883,19,outputs/ntn/realstate/LMPO2_rg5_init0.1/L3_bd8_seed10090_rf0.3_bondmpo1,2026-04-28T21:04:15
ntn_realstate_LMPO2_L4_bd8_rg5_init0.1_s32874_rf0.9,ntn,realstate,LMPO2,4,8,5,0.1,,32874,True,False,False,0.48738302571094316,0.6352868614489897,19,outputs/ntn/realstate/LMPO2_rg5_init0.1/L4_bd8_seed32874_rf0.9_bondmpo1,2026-04-28T21:07:30
ntn_realstate_LMPO2_L4_bd4_rg5_init0.1_s32874_rf0.3,ntn,realstate,LMPO2,4,4,5,0.1,,32874,True,False,False,0.484474936245869,0.6252948178117637,19,outputs/ntn/realstate/LMPO2_rg5_init0.1/L4_bd4_seed32874_rf0.3_bondmpo1,2026-04-28T21:04:43
ntn_realstate_LMPO2_L3_bd4_rg5_init0.1_s32874_rf0.3,ntn,realstate,LMPO2,3,4,5,0.1,,32874,True,False,False,-1.7004068270205277,-0.6538793327495311,6,outputs/ntn/realstate/LMPO2_rg5_init0.1/L3_bd4_seed32874_rf0.3_bondmpo1,2026-04-28T21:04:06
ntn_realstate_LMPO2_L3_bd4_rg5_init0.1_s47311_rf0.5,ntn,realstate,LMPO2,3,4,5,0.1,,47311,True,False,False,0.4767329874994919,0.6277460995998554,19,outputs/ntn/realstate/LMPO2_rg5_init0.1/L3_bd4_seed47311_rf0.5_bondmpo1,2026-04-28T21:05:23
ntn_realstate_LMPO2_L4_bd4_rg5_init0.1_s47303_rf0.3,ntn,realstate,LMPO2,4,4,5,0.1,,47303,True,False,False,0.4814009090530801,0.6362085197550924,19,outputs/ntn/realstate/LMPO2_rg5_init0.1/L4_bd4_seed47303_rf0.3_bondmpo1,2026-04-28T21:04:48
ntn_realstate_LMPO2_L4_bd12_rg5_init0.1_s42_rf0.9,ntn,realstate,LMPO2,4,12,5,0.1,,42,True,False,False,0.4855798187631135,0.6313553658521699,19,outputs/ntn/realstate/LMPO2_rg5_init0.1/L4_bd12_seed42_rf0.9_bondmpo1,2026-04-28T21:07:40
ntn_realstate_LMPO2_L4_bd4_rg5_init0.1_s10090_rf0.5,ntn,realstate,LMPO2,4,4,5,0.1,,10090,True,False,False,0.4941635853813465,0.638064188369871,19,outputs/ntn/realstate/LMPO2_rg5_init0.1/L4_bd4_seed10090_rf0.5_bondmpo1,2026-04-28T21:05:52
ntn_realstate_LMPO2_L4_bd4_rg5_init0.1_s42_rf0.3,ntn,realstate,LMPO2,4,4,5,0.1,,42,True,False,False,0.4794919233416284,0.6340830157132149,19,outputs/ntn/realstate/LMPO2_rg5_init0.1/L4_bd4_seed42_rf0.3_bondmpo1,2026-04-28T21:04:36
ntn_realstate_LMPO2_L4_bd8_rg5_init0.1_s47303_rf0.9,ntn,realstate,LMPO2,4,8,5,0.1,,47303,True,False,False,0.4894092759831108,0.6361101863315892,19,outputs/ntn/realstate/LMPO2_rg5_init0.1/L4_bd8_seed47303_rf0.9_bondmpo1,2026-04-28T21:07:36
ntn_realstate_LMPO2_L3_bd8_rg5_init0.1_s10090_rf0.5,ntn,realstate,LMPO2,3,8,5,0.1,,10090,True,False,False,0.4776954065511785,0.6207183054414297,4,outputs/ntn/realstate/LMPO2_rg5_init0.1/L3_bd8_seed10090_rf0.5_bondmpo1,2026-04-28T21:05:29
ntn_realstate_LMPO2_L4_bd4_rg5_init0.1_s42_rf0.5,ntn,realstate,LMPO2,4,4,5,0.1,,42,True,False,False,0.49130142640931906,0.6369858547533587,19,outputs/ntn/realstate/LMPO2_rg5_init0.1/L4_bd4_seed42_rf0.5_bondmpo1,2026-04-28T21:05:50
ntn_realstate_LMPO2_L3_bd4_rg5_init0.1_s10090_rf0.9,ntn,realstate,LMPO2,3,4,5,0.1,,10090,True,False,False,0.4700941710805643,0.6340297200443428,19,outputs/ntn/realstate/LMPO2_rg5_init0.1/L3_bd4_seed10090_rf0.9_bondmpo1,2026-04-28T21:06:33
ntn_realstate_LMPO2_L3_bd8_rg5_init0.1_s47311_rf0.9,ntn,realstate,LMPO2,3,8,5,0.1,,47311,True,False,False,-1.6421472087391198,-0.699143428004303,4,outputs/ntn/realstate/LMPO2_rg5_init0.1/L3_bd8_seed47311_rf0.9_bondmpo1,2026-04-28T21:06:48
ntn_realstate_LMPO2_L4_bd12_rg5_init0.1_s47303_rf0.5,ntn,realstate,LMPO2,4,12,5,0.1,,47303,True,False,False,0.4920043146763379,0.6353508147561113,19,outputs/ntn/realstate/LMPO2_rg5_init0.1/L4_bd12_seed47303_rf0.5_bondmpo1,2026-04-28T21:06:28
ntn_realstate_LMPO2_L3_bd12_rg5_init0.1_s47311_rf0.3,ntn,realstate,LMPO2,3,12,5,0.1,,47311,True,False,False,0.48161948011644473,0.6332068311510248,19,outputs/ntn/realstate/LMPO2_rg5_init0.1/L3_bd12_seed47311_rf0.3_bondmpo1,2026-04-28T21:04:31
ntn_realstate_LMPO2_L3_bd4_rg5_init0.1_s47303_rf0.5,ntn,realstate,LMPO2,3,4,5,0.1,,47303,True,False,False,0.4755131795685079,0.633673848624333,18,outputs/ntn/realstate/LMPO2_rg5_init0.1/L3_bd4_seed47303_rf0.5_bondmpo1,2026-04-28T21:05:25
ntn_realstate_LMPO2_L4_bd4_rg5_init0.1_s32874_rf0.9,ntn,realstate,LMPO2,4,4,5,0.1,,32874,True,False,False,0.490243789565207,0.6353102318024606,18,outputs/ntn/realstate/LMPO2_rg5_init0.1/L4_bd4_seed32874_rf0.9_bondmpo1,2026-04-28T21:07:17
ntn_realstate_LMPO2_L4_bd12_rg5_init0.1_s42_rf0.5,ntn,realstate,LMPO2,4,12,5,0.1,,42,True,False,False,0.49213938092169174,0.6373610243473423,19,outputs/ntn/realstate/LMPO2_rg5_init0.1/L4_bd12_seed42_rf0.5_bondmpo1,2026-04-28T21:06:16
ntn_realstate_LMPO2_L3_bd8_rg5_init0.1_s32874_rf0.3,ntn,realstate,LMPO2,3,8,5,0.1,,32874,True,False,False,0.4817927778823444,0.6270252368580599,19,outputs/ntn/realstate/LMPO2_rg5_init0.1/L3_bd8_seed32874_rf0.3_bondmpo1,2026-04-28T21:04:17
ntn_realstate_LMPO2_L3_bd8_rg5_init0.1_s10090_rf0.9,ntn,realstate,LMPO2,3,8,5,0.1,,10090,True,False,False,0.4858003432174589,0.6324341413564021,17,outputs/ntn/realstate/LMPO2_rg5_init0.1/L3_bd8_seed10090_rf0.9_bondmpo1,2026-04-28T21:06:44
ntn_realstate_LMPO2_L4_bd4_rg5_init0.1_s32874_rf0.5,ntn,realstate,LMPO2,4,4,5,0.1,,32874,True,False,False,0.49601416477035143,0.6367935756597152,19,outputs/ntn/realstate/LMPO2_rg5_init0.1/L4_bd4_seed32874_rf0.5_bondmpo1,2026-04-28T21:05:55
ntn_realstate_LMPO2_L3_bd8_rg5_init0.1_s42_rf0.3,ntn,realstate,LMPO2,3,8,5,0.1,,42,True,False,False,0.4843553176176506,0.6330281935194841,19,outputs/ntn/realstate/LMPO2_rg5_init0.1/L3_bd8_seed42_rf0.3_bondmpo1,2026-04-28T21:04:13
ntn_realstate_LMPO2_L3_bd8_rg5_init0.1_s47303_rf0.3,ntn,realstate,LMPO2,3,8,5,0.1,,47303,True,False,False,0.4800006139276788,0.6265218930862468,19,outputs/ntn/realstate/LMPO2_rg5_init0.1/L3_bd8_seed47303_rf0.3_bondmpo1,2026-04-28T21:04:22
ntn_realstate_LMPO2_L3_bd12_rg5_init0.1_s10090_rf0.5,ntn,realstate,LMPO2,3,12,5,0.1,,10090,True,False,False,0.48240627522150226,0.62820301853343,19,outputs/ntn/realstate/LMPO2_rg5_init0.1/L3_bd12_seed10090_rf0.5_bondmpo1,2026-04-28T21:05:40
ntn_realstate_LMPO2_L3_bd4_rg5_init0.1_s10090_rf0.5,ntn,realstate,LMPO2,3,4,5,0.1,,10090,True,False,False,0.479812950735516,0.6179833754585369,4,outputs/ntn/realstate/LMPO2_rg5_init0.1/L3_bd4_seed10090_rf0.5_bondmpo1,2026-04-28T21:05:19
ntn_realstate_LMPO2_L3_bd4_rg5_init0.1_s10090_rf0.3,ntn,realstate,LMPO2,3,4,5,0.1,,10090,True,False,False,0.48221221707615536,0.6340067079939983,15,outputs/ntn/realstate/LMPO2_rg5_init0.1/L3_bd4_seed10090_rf0.3_bondmpo1,2026-04-28T21:04:04
ntn_realstate_LMPO2_L4_bd12_rg5_init0.1_s10090_rf0.3,ntn,realstate,LMPO2,4,12,5,0.1,,10090,True,False,False,0.48101719301539037,0.6349342514491769,19,outputs/ntn/realstate/LMPO2_rg5_init0.1/L4_bd12_seed10090_rf0.3_bondmpo1,2026-04-28T21:05:07
ntn_realstate_LMPO2_L4_bd8_rg5_init0.1_s47303_rf0.5,ntn,realstate,LMPO2,4,8,5,0.1,,47303,True,False,False,0.49164062658253604,0.637369231527664,19,outputs/ntn/realstate/LMPO2_rg5_init0.1/L4_bd8_seed47303_rf0.5_bondmpo1,2026-04-28T21:06:13
ntn_realstate_LMPO2_L3_bd12_rg5_init0.1_s32874_rf0.9,ntn,realstate,LMPO2,3,12,5,0.1,,32874,True,False,False,0.4867739921739669,0.6324319086577286,18,outputs/ntn/realstate/LMPO2_rg5_init0.1/L3_bd12_seed32874_rf0.9_bondmpo1,2026-04-28T21:07:02
ntn_realstate_LMPO2_L4_bd12_rg5_init0.1_s10090_rf0.5,ntn,realstate,LMPO2,4,12,5,0.1,,10090,True,False,False,0.49443831591514,0.6384354675262489,19,outputs/ntn/realstate/LMPO2_rg5_init0.1/L4_bd12_seed10090_rf0.5_bondmpo1,2026-04-28T21:06:19
ntn_realstate_LMPO2_L4_bd12_rg5_init0.1_s32874_rf0.3,ntn,realstate,LMPO2,4,12,5,0.1,,32874,True,False,False,-4.580045319708134,-4.135017391354888,2,outputs/ntn/realstate/LMPO2_rg5_init0.1/L4_bd12_seed32874_rf0.3_bondmpo1,2026-04-28T21:05:09
ntn_realstate_LMPO2_L4_bd4_rg5_init0.1_s42_rf0.9,ntn,realstate,LMPO2,4,4,5,0.1,,42,True,False,False,0.48417128549080024,0.6341190008565261,19,outputs/ntn/realstate/LMPO2_rg5_init0.1/L4_bd4_seed42_rf0.9_bondmpo1,2026-04-28T21:07:11
ntn_realstate_LMPO2_L3_bd8_rg5_init0.1_s42_rf0.9,ntn,realstate,LMPO2,3,8,5,0.1,,42,True,False,False,0.48112249791592454,0.6347101160203581,16,outputs/ntn/realstate/LMPO2_rg5_init0.1/L3_bd8_seed42_rf0.9_bondmpo1,2026-04-28T21:06:42
ntn_realstate_LMPO2_L3_bd12_rg5_init0.1_s47303_rf0.5,ntn,realstate,LMPO2,3,12,5,0.1,,47303,True,False,False,0.475713262964238,0.6335980031077968,18,outputs/ntn/realstate/LMPO2_rg5_init0.1/L3_bd12_seed47303_rf0.5_bondmpo1,2026-04-28T21:05:47
ntn_realstate_LMPO2_L3_bd8_rg5_init0.1_s32874_rf0.9,ntn,realstate,LMPO2,3,8,5,0.1,,32874,True,False,False,0.48337869614890894,0.6337902514135112,17,outputs/ntn/realstate/LMPO2_rg5_init0.1/L3_bd8_seed32874_rf0.9_bondmpo1,2026-04-28T21:06:46
ntn_realstate_LMPO2_L3_bd12_rg5_init0.1_s47303_rf0.9,ntn,realstate,LMPO2,3,12,5,0.1,,47303,True,False,False,0.4821916568066288,0.6327988261106834,19,outputs/ntn/realstate/LMPO2_rg5_init0.1/L3_bd12_seed47303_rf0.9_bondmpo1,2026-04-28T21:07:08
ntn_realstate_LMPO2_L4_bd4_rg5_init0.1_s47311_rf0.3,ntn,realstate,LMPO2,4,4,5,0.1,,47311,True,False,False,0.485412719464708,0.6301601290946204,19,outputs/ntn/realstate/LMPO2_rg5_init0.1/L4_bd4_seed47311_rf0.3_bondmpo1,2026-04-28T21:04:46
ntn_realstate_LMPO2_L3_bd4_rg5_init0.1_s42_rf0.3,ntn,realstate,LMPO2,3,4,5,0.1,,42,True,False,False,0.47706918949788213,0.6323447296983884,19,outputs/ntn/realstate/LMPO2_rg5_init0.1/L3_bd4_seed42_rf0.3_bondmpo1,2026-04-28T21:04:02
ntn_realstate_LMPO2_L4_bd4_rg5_init0.1_s47311_rf0.9,ntn,realstate,LMPO2,4,4,5,0.1,,47311,True,False,False,0.48563180326624045,0.6353909388847496,19,outputs/ntn/realstate/LMPO2_rg5_init0.1/L4_bd4_seed47311_rf0.9_bondmpo1,2026-04-28T21:07:19
ntn_realstate_LMPO2_L3_bd12_rg5_init0.1_s10090_rf0.3,ntn,realstate,LMPO2,3,12,5,0.1,,10090,True,False,False,0.4825785837124438,0.6325105386053682,17,outputs/ntn/realstate/LMPO2_rg5_init0.1/L3_bd12_seed10090_rf0.3_bondmpo1,2026-04-28T21:04:26
ntn_realstate_LMPO2_L3_bd8_rg5_init0.1_s32874_rf0.5,ntn,realstate,LMPO2,3,8,5,0.1,,32874,True,False,False,0.48369719828246427,0.6297759537595691,19,outputs/ntn/realstate/LMPO2_rg5_init0.1/L3_bd8_seed32874_rf0.5_bondmpo1,2026-04-28T21:05:32
ntn_realstate_LMPO2_L3_bd4_rg5_init0.1_s42_rf0.5,ntn,realstate,LMPO2,3,4,5,0.1,,42,True,False,False,0.4760998029496384,0.6325117694604667,19,outputs/ntn/realstate/LMPO2_rg5_init0.1/L3_bd4_seed42_rf0.5_bondmpo1,2026-04-28T21:05:16
ntn_realstate_LMPO2_L4_bd8_rg5_init0.1_s47311_rf0.5,ntn,realstate,LMPO2,4,8,5,0.1,,47311,True,False,False,0.48816199616724276,0.635602218575982,18,outputs/ntn/realstate/LMPO2_rg5_init0.1/L4_bd8_seed47311_rf0.5_bondmpo1,2026-04-28T21:06:11
ntn_realstate_LMPO2_L3_bd4_rg5_init0.1_s47303_rf0.9,ntn,realstate,LMPO2,3,4,5,0.1,,47303,True,False,False,0.47605920470358365,0.6354412793646904,19,outputs/ntn/realstate/LMPO2_rg5_init0.1/L3_bd4_seed47303_rf0.9_bondmpo1,2026-04-28T21:06:39
ntn_realstate_LMPO2_L4_bd4_rg5_init0.1_s47311_rf0.5,ntn,realstate,LMPO2,4,4,5,0.1,,47311,True,False,False,0.4744744957011233,0.6381912671706171,19,outputs/ntn/realstate/LMPO2_rg5_init0.1/L4_bd4_seed47311_rf0.5_bondmpo1,2026-04-28T21:05:58
ntn_realstate_LMPO2_L3_bd4_rg5_init0.1_s32874_rf0.9,ntn,realstate,LMPO2,3,4,5,0.1,,32874,True,False,False,0.48171155135455923,0.6351152298094846,18,outputs/ntn/realstate/LMPO2_rg5_init0.1/L3_bd4_seed32874_rf0.9_bondmpo1,2026-04-28T21:06:35
ntn_realstate_LMPO2_L3_bd12_rg5_init0.1_s47303_rf0.3,ntn,realstate,LMPO2,3,12,5,0.1,,47303,True,False,False,0.47947888784614145,0.6287765072923939,19,outputs/ntn/realstate/LMPO2_rg5_init0.1/L3_bd12_seed47303_rf0.3_bondmpo1,2026-04-28T21:04:33
ntn_realstate_LMPO2_L3_bd8_rg5_init0.1_s47303_rf0.5,ntn,realstate,LMPO2,3,8,5,0.1,,47303,True,False,False,0.4767209642702237,0.6207605966741826,4,outputs/ntn/realstate/LMPO2_rg5_init0.1/L3_bd8_seed47303_rf0.5_bondmpo1,2026-04-28T21:05:36
ntn_realstate_MPO2TypeI_L3_bd12_rg5_init0.1_s47311_rf1,ntn,realstate,MPO2TypeI,3,12,5,0.1,,47311,True,False,False,0.4255935717690593,0.7353970530618268,9,outputs/ntn/realstate/MPO2TypeI_rg5_init0.1/L3_bd12_seed47311,2026-04-28T21:07:38
ntn_realstate_MPO2TypeI_L4_bd8_rg5_init0.1_s42_rf1,ntn,realstate,MPO2TypeI,4,8,5,0.1,,42,True,False,False,0.4249784065091591,0.7071916689107449,5,outputs/ntn/realstate/MPO2TypeI_rg5_init0.1/L4_bd8_seed42,2026-04-28T21:07:53
ntn_realstate_MPO2TypeI_L3_bd4_rg5_init0.1_s42_rf1,ntn,realstate,MPO2TypeI,3,4,5,0.1,,42,True,False,False,0.44103720629799636,0.7574436894506954,10,outputs/ntn/realstate/MPO2TypeI_rg5_init0.1/L3_bd4_seed42,2026-04-28T21:07:12
