timestamp,region,time_ms,mem_before_mb,mem_after_mb,mem_delta_mb,peak_mb
2026-02-10T09:52:33.381410,loss_derivs_Node2,2.84,10472.82,10472.83,0.01,10472.84
2026-02-10T09:52:33.383834,grad_contract_Node2,0.03,10472.83,10479.03,6.2,10479.04
2026-02-10T09:52:33.385203,hess_tn_build_Node2,0.0,10479.03,10479.03,0.0,10479.03
2026-02-10T09:52:33.387268,hess_contract_Node2,0.25,10479.03,10511.41,32.38,10531.41
2026-02-10T09:52:33.390774,env_Node2,2.44,10485.21,10492.43,7.22,10498.62
2026-02-10T09:52:33.392170,forward_Node2,0.41,10492.43,10498.62,6.19,10498.62
2026-02-10T09:52:33.394644,loss_derivs_Node2,0.04,10498.62,10498.63,0.01,10498.64
2026-02-10T09:52:33.397077,grad_contract_Node2,0.03,10498.63,10504.83,6.2,10504.84
2026-02-10T09:52:33.399463,hess_tn_build_Node2,0.0,10504.83,10504.83,0.0,10504.83
2026-02-10T09:52:33.402125,hess_contract_Node2,0.24,10504.83,10537.2,32.38,10557.2
2026-02-10T09:52:33.403789,env_Node2,0.58,10511.0,10516.78,5.77,10521.81
2026-02-10T09:52:33.404548,forward_Node2,0.29,10516.78,10521.82,5.04,10521.82
2026-02-10T09:52:33.406491,loss_derivs_Node2,0.77,10521.82,10521.82,0.01,10521.83
2026-02-10T09:52:33.407427,grad_contract_Node2,0.36,10521.82,10526.22,4.4,10526.24
2026-02-10T09:52:33.407966,hess_tn_build_Node2,0.09,10526.22,10526.22,0.0,10526.22
2026-02-10T09:52:33.409148,hess_contract_Node2,0.75,10526.22,10555.0,28.77,10575.0
2026-02-10T09:52:33.409761,compute_H_b_Node2,58.51,10341.99,10509.94,167.94,10575.0
2026-02-10T09:52:33.410334,fuse_Node2,0.1,10509.94,10509.94,0.0,10509.94
2026-02-10T09:52:33.410819,to_dense_Node2,0.08,10509.94,10509.94,0.0,10509.94
2026-02-10T09:52:33.413635,solve_Node2,1.52,10509.95,10529.97,20.02,10549.97
2026-02-10T09:52:33.415509,env_Node1,0.87,10529.96,10542.81,12.85,10549.0
2026-02-10T09:52:33.416238,forward_Node1,0.28,10542.81,10542.81,0.0,10542.82
2026-02-10T09:52:33.417335,loss_derivs_Node1,0.66,10542.81,10542.82,0.01,10542.83
2026-02-10T09:52:33.418052,grad_contract_Node1,0.28,10542.82,10549.02,6.2,10549.03
2026-02-10T09:52:33.418589,hess_tn_build_Node1,0.09,10549.02,10549.02,0.0,10549.02
2026-02-10T09:52:33.419951,hess_contract_Node1,0.92,10549.02,10575.21,26.19,10595.21
2026-02-10T09:52:33.422191,env_Node1,1.5,10575.21,10588.05,12.85,10594.76
2026-02-10T09:52:33.422904,forward_Node1,0.26,10588.05,10588.06,0.0,10588.06
2026-02-10T09:52:33.424039,loss_derivs_Node1,0.68,10588.06,10588.07,0.01,10588.08
2026-02-10T09:52:33.424743,grad_contract_Node1,0.27,10588.07,10594.27,6.2,10594.28
2026-02-10T09:52:33.425285,hess_tn_build_Node1,0.09,10594.27,10594.27,0.0,10594.27
2026-02-10T09:52:33.426447,hess_contract_Node1,0.73,10594.27,10620.45,26.19,10640.45
2026-02-10T09:52:33.428588,env_Node1,0.89,10620.45,10633.3,12.85,10640.0
2026-02-10T09:52:33.429757,forward_Node1,0.71,10633.3,10633.31,0.0,10633.31
2026-02-10T09:52:33.430860,loss_derivs_Node1,0.67,10633.31,10633.31,0.01,10633.33
2026-02-10T09:52:33.431565,grad_contract_Node1,0.27,10633.31,10639.51,6.2,10639.53
2026-02-10T09:52:33.432106,hess_tn_build_Node1,0.09,10639.51,10639.51,0.0,10639.51
2026-02-10T09:52:33.433459,hess_contract_Node1,0.92,10639.51,10665.7,26.19,10685.7
2026-02-10T09:52:33.435194,env_Node1,0.88,10645.69,10658.54,12.85,10664.72
2026-02-10T09:52:33.435910,forward_Node1,0.26,10658.54,10658.54,0.0,10658.54
2026-02-10T09:52:33.437442,loss_derivs_Node1,0.65,10658.54,10658.55,0.01,10658.56
2026-02-10T09:52:33.438161,grad_contract_Node1,0.28,10658.55,10664.75,6.2,10664.76
2026-02-10T09:52:33.438692,hess_tn_build_Node1,0.09,10664.75,10664.75,0.0,10664.75
2026-02-10T09:52:33.439845,hess_contract_Node1,0.72,10664.75,10690.94,26.19,10710.94
2026-02-10T09:52:33.441497,env_Node1,0.88,10670.92,10683.77,12.85,10690.47
2026-02-10T09:52:33.442218,forward_Node1,0.27,10683.77,10683.78,0.0,10683.78
2026-02-10T09:52:33.443334,loss_derivs_Node1,0.68,10683.78,10683.78,0.01,10683.8
2026-02-10T09:52:33.444474,grad_contract_Node1,0.71,10683.78,10689.98,6.2,10690.0
2026-02-10T09:52:33.445029,hess_tn_build_Node1,0.09,10689.98,10689.98,0.0,10689.98
2026-02-10T09:52:33.446205,hess_contract_Node1,0.73,10689.98,10716.17,26.19,10736.17
2026-02-10T09:52:33.447940,env_Node1,0.89,10696.16,10705.92,9.76,10710.31
2026-02-10T09:52:33.448654,forward_Node1,0.26,10705.92,10705.92,0.0,10705.93
2026-02-10T09:52:33.449761,loss_derivs_Node1,0.66,10705.92,10705.93,0.01,10705.94
2026-02-10T09:52:33.450483,grad_contract_Node1,0.28,10705.93,10710.33,4.4,10710.34
2026-02-10T09:52:33.451471,hess_tn_build_Node1,0.09,10710.33,10710.33,0.0,10710.33
2026-02-10T09:52:33.452629,hess_contract_Node1,0.72,10710.33,10734.72,24.39,10754.72
2026-02-10T09:52:33.453249,compute_H_b_Node1,38.77,10529.96,10694.69,164.73,10754.72
2026-02-10T09:52:33.453804,fuse_Node1,0.09,10694.69,10694.69,0.0,10694.69
2026-02-10T09:52:33.454300,to_dense_Node1,0.08,10694.69,10694.69,0.0,10694.69
2026-02-10T09:52:33.456706,solve_Node1,1.53,10694.7,10714.73,20.02,10734.73
2026-02-10T09:52:33.468126,env_Node0,0.85,10714.72,10716.19,1.47,10717.69
2026-02-10T09:52:33.469293,forward_Node0,0.28,10716.19,10716.19,0.0,10716.2
2026-02-10T09:52:33.470392,loss_derivs_Node0,0.67,10716.19,10716.2,0.01,10716.21
2026-02-10T09:52:33.471097,grad_contract_Node0,0.27,10716.2,10716.72,0.52,10716.72
2026-02-10T09:52:33.471628,hess_tn_build_Node0,0.08,10716.72,10716.72,0.0,10716.72
2026-02-10T09:52:33.472376,hess_contract_Node0,0.32,10716.72,10717.37,0.65,10717.88
2026-02-10T09:52:33.473928,env_Node0,1.05,10717.37,10718.84,1.47,10720.34
2026-02-10T09:52:33.474661,forward_Node0,0.26,10718.84,10718.84,0.0,10718.85
2026-02-10T09:52:33.476216,loss_derivs_Node0,0.68,10718.84,10718.85,0.01,10718.86
2026-02-10T09:52:33.476914,grad_contract_Node0,0.27,10718.85,10719.37,0.52,10719.37
2026-02-10T09:52:33.477453,hess_tn_build_Node0,0.08,10719.37,10719.37,0.0,10719.37
2026-02-10T09:52:33.478194,hess_contract_Node0,0.31,10719.37,10720.02,0.65,10720.53
2026-02-10T09:52:33.479697,env_Node0,0.89,10720.02,10721.49,1.47,10722.99
2026-02-10T09:52:33.480415,forward_Node0,0.27,10721.49,10721.49,0.0,10721.5
2026-02-10T09:52:33.481538,loss_derivs_Node0,0.67,10721.49,10721.5,0.01,10721.51
2026-02-10T09:52:33.482714,grad_contract_Node0,0.28,10721.5,10722.02,0.52,10722.02
2026-02-10T09:52:33.483257,hess_tn_build_Node0,0.09,10722.02,10722.02,0.0,10722.02
2026-02-10T09:52:33.483988,hess_contract_Node0,0.31,10722.02,10722.67,0.65,10723.18
2026-02-10T09:52:33.485642,env_Node0,1.04,10722.53,10724.0,1.47,10725.51
2026-02-10T09:52:33.486361,forward_Node0,0.27,10724.0,10724.01,0.0,10724.01
2026-02-10T09:52:33.487466,loss_derivs_Node0,0.66,10724.01,10724.02,0.01,10724.03
2026-02-10T09:52:33.488180,grad_contract_Node0,0.27,10724.02,10724.53,0.52,10724.54
2026-02-10T09:52:33.489281,hess_tn_build_Node0,0.09,10724.53,10724.53,0.0,10724.53
2026-02-10T09:52:33.490016,hess_contract_Node0,0.31,10724.53,10725.18,0.65,10725.7
2026-02-10T09:52:33.491498,env_Node0,0.87,10725.05,10726.52,1.47,10728.02
2026-02-10T09:52:33.492217,forward_Node0,0.27,10726.52,10726.52,0.0,10726.53
2026-02-10T09:52:33.493332,loss_derivs_Node0,0.67,10726.52,10726.53,0.01,10726.54
2026-02-10T09:52:33.494050,grad_contract_Node0,0.27,10726.53,10727.05,0.52,10727.05
2026-02-10T09:52:33.494989,hess_tn_build_Node0,0.08,10727.05,10727.05,0.0,10727.05
2026-02-10T09:52:33.495739,hess_contract_Node0,0.31,10727.05,10727.7,0.65,10728.21
2026-02-10T09:52:33.497071,env_Node0,0.71,10727.56,10728.61,1.05,10729.68
2026-02-10T09:52:33.497782,forward_Node0,0.26,10728.61,10728.61,0.0,10728.62
2026-02-10T09:52:33.498888,loss_derivs_Node0,0.66,10728.61,10728.62,0.01,10728.63
2026-02-10T09:52:33.499594,grad_contract_Node0,0.27,10728.62,10728.99,0.37,10728.99
2026-02-10T09:52:33.500136,hess_tn_build_Node0,0.08,10728.99,10728.99,0.0,10728.99
2026-02-10T09:52:33.501307,hess_contract_Node0,0.31,10728.99,10729.49,0.5,10729.85
2026-02-10T09:52:33.501767,compute_H_b_Node0,34.7,10714.72,10729.22,14.5,10729.85
2026-02-10T09:52:33.502389,fuse_Node0,0.0,10729.22,10729.22,0.0,10729.22
2026-02-10T09:52:33.502939,to_dense_Node0,0.0,10729.22,10729.22,0.0,10729.22
2026-02-10T09:52:33.506207,solve_Node0,0.51,10729.22,10729.36,0.14,10729.49
2026-02-10T09:52:33.511721,env_Node1,0.08,10729.35,10742.85,13.5,10749.04
2026-02-10T09:52:33.513431,forward_Node1,0.02,10742.85,10742.86,0.0,10742.86
2026-02-10T09:52:33.516904,loss_derivs_Node1,2.48,10742.86,10742.86,0.01,10742.88
2026-02-10T09:52:33.518911,grad_contract_Node1,0.03,10742.86,10749.06,6.2,10749.08
2026-02-10T09:52:33.520346,hess_tn_build_Node1,0.0,10749.06,10749.06,0.0,10749.06
2026-02-10T09:52:33.522287,hess_contract_Node1,0.23,10749.06,10775.25,26.19,10795.25
2026-02-10T09:52:33.525974,env_Node1,2.86,10775.25,10788.1,12.85,10794.29
2026-02-10T09:52:33.526954,forward_Node1,0.02,10788.1,10788.1,0.0,10788.11
2026-02-10T09:52:33.530032,loss_derivs_Node1,2.47,10788.1,10788.11,0.01,10788.12
2026-02-10T09:52:33.532873,grad_contract_Node1,0.04,10788.11,10794.31,6.2,10794.32
2026-02-10T09:52:33.534837,hess_tn_build_Node1,0.0,10794.31,10794.31,0.0,10794.31
2026-02-10T09:52:33.537195,hess_contract_Node1,0.23,10794.31,10820.5,26.19,10840.5
2026-02-10T09:52:33.539477,env_Node1,0.74,10820.5,10833.35,12.85,10840.05
2026-02-10T09:52:33.540183,forward_Node1,0.26,10833.35,10833.35,0.0,10833.35
2026-02-10T09:52:33.541870,loss_derivs_Node1,1.11,10833.35,10833.36,0.01,10833.37
2026-02-10T09:52:33.542823,grad_contract_Node1,0.37,10833.36,10839.56,6.2,10839.57
2026-02-10T09:52:33.543783,hess_tn_build_Node1,0.09,10839.56,10839.56,0.0,10839.56
2026-02-10T09:52:33.544968,hess_contract_Node1,0.72,10839.56,10865.75,26.19,10885.75
2026-02-10T09:52:33.546713,env_Node1,0.89,10845.73,10858.58,12.85,10865.28
2026-02-10T09:52:33.547439,forward_Node1,0.27,10858.58,10858.59,0.0,10858.59
2026-02-10T09:52:33.548533,loss_derivs_Node1,0.66,10858.59,10858.59,0.01,10858.61
2026-02-10T09:52:33.549246,grad_contract_Node1,0.28,10858.59,10864.79,6.2,10864.81
2026-02-10T09:52:33.549795,hess_tn_build_Node1,0.09,10864.79,10864.79,0.0,10864.79
2026-02-10T09:52:33.551548,hess_contract_Node1,0.9,10864.79,10890.98,26.19,10910.98
2026-02-10T09:52:33.553213,env_Node1,0.88,10870.97,10883.82,12.85,10890.0
2026-02-10T09:52:33.553930,forward_Node1,0.26,10883.82,10883.82,0.0,10883.82
2026-02-10T09:52:33.555039,loss_derivs_Node1,0.66,10883.82,10883.83,0.01,10883.84
2026-02-10T09:52:33.555744,grad_contract_Node1,0.28,10883.83,10890.03,6.2,10890.04
2026-02-10T09:52:33.556296,hess_tn_build_Node1,0.09,10890.03,10890.03,0.0,10890.03
2026-02-10T09:52:33.557882,hess_contract_Node1,0.73,10890.03,10916.22,26.19,10936.22
2026-02-10T09:52:33.559441,env_Node1,0.7,10896.2,10905.31,9.11,10910.07
2026-02-10T09:52:33.560159,forward_Node1,0.26,10905.31,10905.32,0.0,10905.32
2026-02-10T09:52:33.561256,loss_derivs_Node1,0.66,10905.32,10905.32,0.01,10905.33
2026-02-10T09:52:33.561970,grad_contract_Node1,0.28,10905.32,10909.72,4.4,10909.73
2026-02-10T09:52:33.562509,hess_tn_build_Node1,0.09,10909.72,10909.72,0.0,10909.72
2026-02-10T09:52:33.563702,hess_contract_Node1,0.76,10909.72,10934.11,24.39,10954.11
2026-02-10T09:52:33.564333,compute_H_b_Node1,54.32,10729.35,10894.08,164.73,10954.11
2026-02-10T09:52:33.565367,fuse_Node1,0.1,10894.08,10894.08,0.0,10894.08
2026-02-10T09:52:33.565874,to_dense_Node1,0.09,10894.08,10894.08,0.0,10894.08
2026-02-10T09:52:33.568275,solve_Node1,1.52,10894.1,10914.12,20.02,10934.12
2026-02-10T09:52:33.570244,env_Node2,0.95,10914.11,10921.33,7.22,10927.52
2026-02-10T09:52:33.570997,forward_Node2,0.29,10921.33,10927.52,6.19,10927.53
2026-02-10T09:52:33.572119,loss_derivs_Node2,0.67,10927.52,10927.53,0.01,10927.54
2026-02-10T09:52:33.572833,grad_contract_Node2,0.28,10927.53,10933.73,6.2,10933.74
2026-02-10T09:52:33.573810,hess_tn_build_Node2,0.09,10933.73,10933.73,0.0,10933.73
2026-02-10T09:52:33.575180,hess_contract_Node2,0.92,10933.73,10966.11,32.38,10986.11
2026-02-10T09:52:33.576450,env_Node2,0.61,10959.92,10967.14,7.22,10973.33
2026-02-10T09:52:33.577196,forward_Node2,0.29,10967.14,10973.33,6.19,10973.34
2026-02-10T09:52:33.578308,loss_derivs_Node2,0.67,10973.33,10973.34,0.01,10973.35
2026-02-10T09:52:33.579024,grad_contract_Node2,0.27,10973.34,10979.54,6.2,10979.55
2026-02-10T09:52:33.580012,hess_tn_build_Node2,0.1,10979.54,10979.54,0.0,10979.54
2026-02-10T09:52:33.581409,hess_contract_Node2,0.94,10979.54,11011.92,32.38,11031.92
2026-02-10T09:52:33.583420,env_Node2,0.77,11005.73,11012.95,7.22,11019.14
2026-02-10T09:52:33.584180,forward_Node2,0.29,11012.95,11019.14,6.19,11019.15
2026-02-10T09:52:33.585273,loss_derivs_Node2,0.65,11019.14,11019.15,0.01,11019.16
2026-02-10T09:52:33.585988,grad_contract_Node2,0.28,11019.15,11025.35,6.2,11025.36
2026-02-10T09:52:33.586530,hess_tn_build_Node2,0.09,11025.35,11025.35,0.0,11025.35
2026-02-10T09:52:33.588323,hess_contract_Node2,0.94,11025.35,11057.73,32.38,11077.73
2026-02-10T09:52:33.589691,env_Node2,0.58,11031.53,11038.75,7.22,11044.94
2026-02-10T09:52:33.590442,forward_Node2,0.29,11038.75,11044.94,6.19,11044.94
2026-02-10T09:52:33.591543,loss_derivs_Node2,0.66,11044.94,11044.95,0.01,11044.96
2026-02-10T09:52:33.592258,grad_contract_Node2,0.28,11044.95,11051.15,6.2,11051.16
2026-02-10T09:52:33.592794,hess_tn_build_Node2,0.09,11051.15,11051.15,0.0,11051.15
2026-02-10T09:52:33.594011,hess_contract_Node2,0.76,11051.15,11083.52,32.38,11103.52
2026-02-10T09:52:33.596133,env_Node2,1.32,11057.32,11064.55,7.22,11070.73
2026-02-10T09:52:33.596878,forward_Node2,0.29,11064.55,11070.74,6.19,11070.74
2026-02-10T09:52:33.597975,loss_derivs_Node2,0.64,11070.74,11070.75,0.01,11070.76
2026-02-10T09:52:33.598694,grad_contract_Node2,0.27,11070.75,11076.95,6.2,11076.96
2026-02-10T09:52:33.599236,hess_tn_build_Node2,0.09,11076.95,11076.95,0.0,11076.95
2026-02-10T09:52:33.600428,hess_contract_Node2,0.75,11076.95,11109.32,32.38,11129.32
2026-02-10T09:52:33.601806,env_Node2,0.59,11083.12,11088.89,5.77,11093.28
2026-02-10T09:52:33.602985,forward_Node2,0.71,11088.89,11093.28,4.39,11093.29
2026-02-10T09:52:33.604086,loss_derivs_Node2,0.67,11093.28,11093.29,0.01,11093.3
2026-02-10T09:52:33.604789,grad_contract_Node2,0.27,11093.29,11097.69,4.4,11097.7
2026-02-10T09:52:33.605333,hess_tn_build_Node2,0.09,11097.69,11097.69,0.0,11097.69
2026-02-10T09:52:33.606548,hess_contract_Node2,0.78,11097.69,11126.46,28.77,11146.46
2026-02-10T09:52:33.607170,compute_H_b_Node2,38.05,10914.11,11081.4,167.29,11146.46
2026-02-10T09:52:33.607730,fuse_Node2,0.09,11081.4,11081.4,0.0,11081.4
2026-02-10T09:52:33.608647,to_dense_Node2,0.09,11081.4,11081.4,0.0,11081.4
2026-02-10T09:52:33.611034,solve_Node2,1.52,11081.42,11101.44,20.02,11121.44
2026-02-10T09:52:33.612818,env_Node3,0.82,11101.43,11102.43,1.0,11102.99
2026-02-10T09:52:33.613540,forward_Node3,0.26,11102.43,11102.43,0.0,11102.43
2026-02-10T09:52:33.614653,loss_derivs_Node3,0.67,11102.43,11102.44,0.01,11102.45
2026-02-10T09:52:33.615345,grad_contract_Node3,0.26,11102.44,11102.44,0.0,11102.44
2026-02-10T09:52:33.615879,hess_tn_build_Node3,0.08,11102.44,11102.44,0.0,11102.44
2026-02-10T09:52:33.617030,hess_contract_Node3,0.3,11102.44,11103.09,0.65,11103.22
2026-02-10T09:52:33.618334,env_Node3,0.81,11103.09,11104.09,1.0,11104.65
2026-02-10T09:52:33.619044,forward_Node3,0.25,11104.09,11104.09,0.0,11104.1
2026-02-10T09:52:33.620127,loss_derivs_Node3,0.64,11104.09,11104.1,0.01,11104.11
2026-02-10T09:52:33.620808,grad_contract_Node3,0.25,11104.1,11104.1,0.0,11104.1
2026-02-10T09:52:33.621338,hess_tn_build_Node3,0.08,11104.1,11104.1,0.0,11104.1
2026-02-10T09:52:33.622488,hess_contract_Node3,0.31,11104.1,11104.75,0.65,11104.88
2026-02-10T09:52:33.623895,env_Node3,0.78,11104.75,11105.75,1.0,11106.31
2026-02-10T09:52:33.624616,forward_Node3,0.26,11105.75,11105.75,0.0,11105.76
2026-02-10T09:52:33.625710,loss_derivs_Node3,0.66,11105.75,11105.76,0.01,11105.78
2026-02-10T09:52:33.626396,grad_contract_Node3,0.26,11105.76,11105.76,0.0,11105.77
2026-02-10T09:52:33.626928,hess_tn_build_Node3,0.08,11105.76,11105.76,0.0,11105.76
2026-02-10T09:52:33.627673,hess_contract_Node3,0.31,11105.76,11106.41,0.65,11106.55
2026-02-10T09:52:33.629113,env_Node3,0.79,11106.28,11107.28,1.0,11107.84
2026-02-10T09:52:33.630264,forward_Node3,0.27,11107.28,11107.28,0.0,11107.29
2026-02-10T09:52:33.633045,loss_derivs_Node3,0.67,11107.28,11107.29,0.01,11107.3
2026-02-10T09:52:33.633722,grad_contract_Node3,0.25,11107.29,11107.29,0.0,11107.29
2026-02-10T09:52:33.634256,hess_tn_build_Node3,0.09,11107.29,11107.29,0.0,11107.29
2026-02-10T09:52:33.634993,hess_contract_Node3,0.3,11107.29,11107.94,0.65,11108.07
2026-02-10T09:52:33.636249,env_Node3,0.64,11107.81,11108.81,1.0,11109.37
2026-02-10T09:52:33.637212,forward_Node3,0.52,11108.81,11108.81,0.0,11108.81
2026-02-10T09:52:33.639919,loss_derivs_Node3,1.71,11108.81,11108.82,0.01,11108.83
2026-02-10T09:52:33.640836,grad_contract_Node3,0.35,11108.82,11108.82,0.0,11108.82
2026-02-10T09:52:33.642562,hess_tn_build_Node3,0.0,11108.82,11108.82,0.0,11108.82
2026-02-10T09:52:33.644245,hess_contract_Node3,0.02,11108.82,11109.47,0.65,11109.6
2026-02-10T09:52:33.647649,env_Node3,0.04,11109.33,11110.05,0.71,11110.44
2026-02-10T09:52:33.650736,forward_Node3,2.44,11110.05,11110.05,0.0,11110.05
2026-02-10T09:52:33.653189,loss_derivs_Node3,0.04,11110.05,11110.05,0.01,11110.06
2026-02-10T09:52:33.654518,grad_contract_Node3,0.01,11110.05,11110.06,0.0,11110.06
2026-02-10T09:52:33.656231,hess_tn_build_Node3,0.0,11110.06,11110.06,0.0,11110.06
2026-02-10T09:52:33.657164,hess_contract_Node3,0.36,11110.06,11110.56,0.5,11110.69
2026-02-10T09:52:33.658791,compute_H_b_Node3,46.97,11101.43,11110.29,8.86,11110.69
2026-02-10T09:52:33.660454,fuse_Node3,0.0,11110.29,11110.29,0.0,11110.29
2026-02-10T09:52:33.661018,to_dense_Node3,0.0,11110.29,11110.29,0.0,11110.29
2026-02-10T09:52:33.670930,solve_Node3,0.54,11110.29,11110.42,0.14,11110.56
2026-02-10T09:52:33.673073,env_Node2,0.84,11110.42,11117.65,7.22,11123.83
2026-02-10T09:52:33.673822,forward_Node2,0.3,11117.65,11123.84,6.19,11123.84
2026-02-10T09:52:33.675518,loss_derivs_Node2,1.11,11123.84,11123.84,0.01,11123.86
2026-02-10T09:52:33.676465,grad_contract_Node2,0.37,11123.84,11130.04,6.2,11130.06
2026-02-10T09:52:33.677011,hess_tn_build_Node2,0.09,11130.04,11130.04,0.0,11130.04
2026-02-10T09:52:33.678436,hess_contract_Node2,0.99,11130.04,11162.42,32.38,11182.42
2026-02-10T09:52:33.679878,env_Node2,0.77,11156.23,11163.45,7.22,11169.64
2026-02-10T09:52:33.681071,forward_Node2,0.72,11163.45,11169.65,6.19,11169.65
2026-02-10T09:52:33.682156,loss_derivs_Node2,0.64,11169.65,11169.65,0.01,11169.67
2026-02-10T09:52:33.682863,grad_contract_Node2,0.28,11169.65,11175.85,6.2,11175.87
2026-02-10T09:52:33.683406,hess_tn_build_Node2,0.09,11175.85,11175.85,0.0,11175.85
2026-02-10T09:52:33.684787,hess_contract_Node2,0.95,11175.85,11208.23,32.38,11228.23
2026-02-10T09:52:33.686651,env_Node2,0.61,11202.04,11209.26,7.22,11215.45
2026-02-10T09:52:33.687415,forward_Node2,0.29,11209.26,11215.46,6.19,11215.46
2026-02-10T09:52:33.688970,loss_derivs_Node2,0.67,11215.46,11215.46,0.01,11215.48
2026-02-10T09:52:33.689686,grad_contract_Node2,0.28,11215.46,11221.66,6.2,11221.68
2026-02-10T09:52:33.690228,hess_tn_build_Node2,0.1,11221.66,11221.66,0.0,11221.66
2026-02-10T09:52:33.691427,hess_contract_Node2,0.77,11221.66,11254.04,32.38,11274.04
2026-02-10T09:52:33.692976,env_Node2,0.75,11227.84,11235.06,7.22,11241.25
2026-02-10T09:52:33.693728,forward_Node2,0.29,11235.06,11241.25,6.19,11241.26
2026-02-10T09:52:33.694851,loss_derivs_Node2,0.68,11241.25,11241.26,0.01,11241.27
2026-02-10T09:52:33.696008,grad_contract_Node2,0.7,11241.26,11247.46,6.2,11247.47
2026-02-10T09:52:33.696543,hess_tn_build_Node2,0.09,11247.46,11247.46,0.0,11247.46
2026-02-10T09:52:33.697910,hess_contract_Node2,0.93,11247.46,11279.84,32.38,11299.84
2026-02-10T09:52:33.699290,env_Node2,0.59,11253.64,11260.86,7.22,11267.05
2026-02-10T09:52:33.700037,forward_Node2,0.29,11260.86,11267.05,6.19,11267.05
2026-02-10T09:52:33.701125,loss_derivs_Node2,0.64,11267.05,11267.06,0.01,11267.07
2026-02-10T09:52:33.701845,grad_contract_Node2,0.27,11267.06,11273.26,6.2,11273.27
2026-02-10T09:52:33.702945,hess_tn_build_Node2,0.1,11273.26,11273.26,0.0,11273.26
2026-02-10T09:52:33.704134,hess_contract_Node2,0.75,11273.26,11305.63,32.38,11325.63
2026-02-10T09:52:33.705678,env_Node2,0.77,11279.43,11285.21,5.77,11290.24
2026-02-10T09:52:33.706435,forward_Node2,0.3,11285.21,11290.25,5.04,11290.25
2026-02-10T09:52:33.707549,loss_derivs_Node2,0.68,11290.25,11290.25,0.01,11290.26
2026-02-10T09:52:33.708268,grad_contract_Node2,0.29,11290.25,11294.65,4.4,11294.67
2026-02-10T09:52:33.708812,hess_tn_build_Node2,0.09,11294.65,11294.65,0.0,11294.65
2026-02-10T09:52:33.710454,hess_contract_Node2,0.78,11294.65,11323.43,28.77,11343.43
2026-02-10T09:52:33.711084,compute_H_b_Node2,39.19,11110.42,11278.37,167.94,11343.43
2026-02-10T09:52:33.711641,fuse_Node2,0.09,11278.37,11278.37,0.0,11278.37
2026-02-10T09:52:33.712128,to_dense_Node2,0.07,11278.37,11278.37,0.0,11278.37
2026-02-10T09:52:33.714486,solve_Node2,1.51,11278.38,11298.4,20.02,11318.4
2026-02-10T09:52:33.716384,env_Node1,0.89,11298.39,11311.24,12.85,11317.43
2026-02-10T09:52:33.717113,forward_Node1,0.26,11311.24,11311.24,0.0,11311.25
2026-02-10T09:52:33.718607,loss_derivs_Node1,0.64,11311.24,11311.25,0.01,11311.26
2026-02-10T09:52:33.719316,grad_contract_Node1,0.28,11311.25,11317.45,6.2,11317.46
2026-02-10T09:52:33.719843,hess_tn_build_Node1,0.09,11317.45,11317.45,0.0,11317.45
2026-02-10T09:52:33.721211,hess_contract_Node1,0.93,11317.45,11343.64,26.19,11363.64
2026-02-10T09:52:33.723048,env_Node1,1.1,11343.64,11356.48,12.85,11363.19
2026-02-10T09:52:33.723766,forward_Node1,0.26,11356.48,11356.49,0.0,11356.49
2026-02-10T09:52:33.724868,loss_derivs_Node1,0.65,11356.49,11356.5,0.01,11356.51
2026-02-10T09:52:33.726011,grad_contract_Node1,0.28,11356.5,11362.7,6.2,11362.71
2026-02-10T09:52:33.726546,hess_tn_build_Node1,0.09,11362.7,11362.7,0.0,11362.7
2026-02-10T09:52:33.727707,hess_contract_Node1,0.73,11362.7,11388.88,26.19,11408.88
2026-02-10T09:52:33.729849,env_Node1,0.89,11388.88,11401.73,12.85,11408.44
2026-02-10T09:52:33.730574,forward_Node1,0.26,11401.73,11401.74,0.0,11401.74
2026-02-10T09:52:33.731682,loss_derivs_Node1,0.67,11401.74,11401.74,0.01,11401.76
2026-02-10T09:52:33.732403,grad_contract_Node1,0.28,11401.74,11407.94,6.2,11407.96
2026-02-10T09:52:33.733378,hess_tn_build_Node1,0.09,11407.94,11407.94,0.0,11407.94
2026-02-10T09:52:33.734719,hess_contract_Node1,0.91,11407.94,11434.13,26.19,11454.13
2026-02-10T09:52:33.736457,env_Node1,0.89,11414.12,11426.97,12.85,11433.15
2026-02-10T09:52:33.737176,forward_Node1,0.26,11426.97,11426.97,0.0,11426.97
2026-02-10T09:52:33.738280,loss_derivs_Node1,0.66,11426.97,11426.98,0.01,11426.99
2026-02-10T09:52:33.738997,grad_contract_Node1,0.28,11426.98,11433.18,6.2,11433.19
2026-02-10T09:52:33.739945,hess_tn_build_Node1,0.09,11433.18,11433.18,0.0,11433.18
2026-02-10T09:52:33.741124,hess_contract_Node1,0.72,11433.18,11459.37,26.19,11479.37
2026-02-10T09:52:33.742779,env_Node1,0.88,11439.35,11452.2,12.85,11458.9
2026-02-10T09:52:33.743504,forward_Node1,0.26,11452.2,11452.21,0.0,11452.21
2026-02-10T09:52:33.744611,loss_derivs_Node1,0.66,11452.21,11452.21,0.01,11452.23
2026-02-10T09:52:33.745334,grad_contract_Node1,0.29,11452.21,11458.41,6.2,11458.43
2026-02-10T09:52:33.745875,hess_tn_build_Node1,0.09,11458.41,11458.41,0.0,11458.41
